Page Url,Publisher,Agreement ID,Agreement Labeling,Agreement Published,URL,Start Date,End Date,Consortia/Institution,Country,Size,Commnets on size/article output,Cost,Comments on Cost Development,Financial Shift,Risk Sharing,OA Coverage,Fully Open Access Journals Covered,OA License,Article Types,Access Costs,Comments on Acess Costs,Access Coverage,Perpetual Access Rights,Workflow Assessment,Comments on Workflows,Overall Assessment and Comments
https://esac-initiative.org/about/transformative-agreements/agreement-registry/kar2020csal/,S. Karger AG,kar2020csal,Karger Read&Publish,Yes,https://consortium.ch/wp_live/wp-content/uploads/2022/05/Karger_agreement_2020-2022.pdf,01/01/2020,12/31/2022,Consortium of Swiss Academic Libraries,Switzerland,70,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY variations allowed,"Original research articles, Review articles, Proceedings, Letters, Editorials",1%-5%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/ieee2021cern/,IEEE,ieee2021cern,IEEE CERN Read and Publish agreement,Yes,http://library.cern/sites/default/files/2021-12/IEEE-CERN_Redacted_0.pdf,01/01/2021,12/31/2023,CERN,Switzerland,40,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,We have agreed on a buffer above and below the expected number of articles,Yes,Yes,CC-BY mandatory,"Original research articles, Letters",More than 50%,,Yes,No,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2022csal/,IOP Publishing,iop2022csal,IOP Science Extra Read & Publish Agreement,Yes,https://consortium.ch/wp_live/wp-content/uploads/2022/02/IOP_Journals_agreement_2022-2024_redacted.pdf,01/01/2022,12/31/2024,Consortium of Swiss Academic Libraries,Switzerland,183,Mean value 2018-2020,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,No mechanism of risk sharing has been negotiated since the agreement allows uncapped publishing,No,Yes,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials",More than 50%,,No,Yes,Too early to assess,,We expect that the agreement will cover the majority of APC for all researchers affiliated to one of the participating institutions. There might be room for improvement in the workflow process where a lot depends on manual work and which might result in eligible articles being overlooked.
https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2020cern/,IOP Publishing,iop2020cern,IOP Institutional Research Licence,No,,01/01/2020,12/31/2022,CERN,Switzerland,17,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,Buffer above and below the expected number of articles,No,No,CC-BY mandatory,"Original research articles, Letters",20% – 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/hogrefe2022ph/,Hogrefe,hogrefe2022ph,Open Access Transformationsvertrag PsyJournals Hogrefe – IG Hochschulbibliotheken PH (PH-Konsortium),Yes,https://doi.org/10.18747/phsg-coll3/id/1630,01/01/2022,12/31/2023,"IG Hochschulbibliotheken PH (PH-Konsortium), 7 participating institutions",Switzerland,1,,Cost increase,Cost increase based on publication forecast (i.e. 1 publication per 2022),Additional costs for publishing fee,Risk on the publisher’s side (i.e. no quota that limits the number of published articles),Yes,No,CC-BY variations allowed,"Original research articles, Review articles",More than 50%,,Yes,Yes,Too early to assess,,This depends strongly on the further development in the coming years (contract extension)
https://esac-initiative.org/about/transformative-agreements/agreement-registry/fsg2023unige/,Future Science Group,fsg2023unige,Future Science Group Transitional agreement,No,,01/01/2023,12/31/2024,Université de Genève,Switzerland,3,,Cost increase,Cost increase covered as soon as 1 article is published,No subdivision between publishing fee and subscription fee,Shared risks: unlimited quota for publishing but no reimbursement if no eligible article published,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials, Excluding Drug Evaluation articles and articles funded or sponsored by pharma/biotech",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2020csal/,Elsevier,els2020csal,Elsevier Read & Publish,Yes,https://consortium.ch/wp_live/wp-content/uploads/2020/05/Elsevier_agreement_2020-2023.pdf,01/01/2020,12/31/2023,Consortium of Swiss Academic Libraries,Switzerland,3300,,Agreement costs within the range of the previous spending level,,The total cost is based solely on historical subscription costs and expenditure for Gold OA,No risk sharing. Researchers pay the standard APC if we exceed the total number of articles in the first three years.,No,Yes,"CC-BY preference, exceptions allowed","CRP — Case Report, DAT — Data, FLA — Full-length article, MIC — Microarticle, OSP — Original software publication, PGL — Practice Guidelines, PRO — Protocol, REV (journals) — Review article, RPL — Replication Studies, SCO — Short communication, SSU — Short survey, VID — Video Article",0%,,Yes,Partly (e.g. to core journals only),Too early to assess,"During the contract period, articles can be published retroactively OA with the consent of the author",
https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2021cern/,Elsevier,els2021cern,,Yes,https://scientific-info.cern/sites/sis.web.cern.ch/files/2021-02/CERN-Elsevier-2021-2023.pdf,01/01/2021,12/31/2023,CERN,Switzerland,60,,Cost decrease,There is an overall cost decrease compared to the previous expenditures for OA APCs and Subscriptions,Subscriptions partly converted to OA publishing fees,Discount will be applied for articles above the number of articles agreed,Yes,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Letters",More than 50%,,Yes,Partly (e.g. to core journals only),Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2023unige/,The Company of Biologists,compbio2023unige,Read And Publish Licence Agreement,No,,01/01/2023,12/31/2025,Université de Genève,Switzerland,4,,Cost increase,Cost increase covered as soon as 1 article is published,No subdivision between publishing fee and subscription fee,Unlimited quota for publishing,Yes,Yes,CC-BY mandatory,Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021csal/,Cambridge University Press,cam2021csal,Cambridge Journals Read and Publish,Yes,,01/01/2021,12/31/2023,Consortium of Swiss Academic Libraries,Switzerland,130,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,Unlimited Open Access publishing in Hybrid and Gold Open Access journals of the Full Collection,Yes,Yes,CC-BY variations allowed,"Original research articles, Review articles, Rapid Communication, Brief Reports, Case Reports",20%-50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/biosci2024unige/,Bioscientifica / Society for Endocrinology Group of Companies,biosci2024unige,Read & Publish Licence,No,,01/01/2024,12/31/2024,Université de Genève,Switzerland,1,,Cost increase,,No subdivision between publishing fee and subscription fee,Shared risks: unlimited quota for publishing but no reimbursement if no eligible article published,No,No,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials, All article types",More than 50%,,Yes,Yes,Ok,Through CCC Rightslink,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/aps2021cern/,American Physical Society,aps2021cern,Read and publish license agreement,Yes,,01/01/2021,12/31/2023,CERN,Switzerland,140,,Cost increase,,Subscriptions partly converted to OA publishing fees,Minimum and maximum article count during the term of the contract,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Letters",20%-50%,,Yes,No,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/biosci2023unige/,Bioscientifica / Society for Endocrinology Group of Companies,biosci2023unige,Read & Publish Licence,No,,01/01/2023,12/31/2023,Université de Genève,Switzerland,1,,Cost increase,Cost increase covered as soon as 1 article is published,No subdivision between publishing fee and subscription fee,Shared risks: unlimited quota for publishing but no reimbursement if no eligible article published,No,No,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials, All article types",More than 50%,"90% Access, 10% Publish",Yes,Yes,Ok,Through CCC Rightslink,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2022csal/,Association for Computing Machinery,acm2022csal,ACM OPEN,Yes,https://consortium.ch/wp_live/wp-content/uploads/2023/05/ACM_Open_Agreement_2022-2025_redacted.pdf,06/01/2022,12/31/2025,Consortium of Swiss Academic Libraries,Switzerland,120,,Cost decrease,"Institutions with high publication volumes do not yet participate, resulting in a cost reduction compared to the previous read-only agreement","The model involves a unitary an uncapped fee that covers both reading and publishing, without individual OA publishing fees",Uncapped OA publishing,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Proceedings, Letters",0%,,Yes,Yes,Deficient,,An unusually high number of authors choose an exclusive license instead of CC-BY (which is selected by default)
https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2023csal/,American Chemical Society,acs2023csal,ACS Read&Publish,Yes,https://consortium.ch/wp_live/wp-content/uploads/2023/06/ACS_RP_Agreement_2023-2025_redacted.pdf,01/01/2023,12/31/2025,Consortium of Swiss Academic Libraries,Switzerland,580,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Proceedings, Letters",20%-50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/wiley2020bibsam/,Wiley,wiley2020bibsam,Wiley Read & publish,Yes,https://urn.kb.se/resolve?urn=urn:nbn:se:kb:publ-689,01/01/2020,12/31/2021,Bibsam Consortium,Sweden,2500,Should cover more than 70% of eligible articles,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles",35%,,Yes,Yes,Good,,The agreement will not cover 100% of the article output
